Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-06-21,Gujarat,Lemon (Lime),98,113 - 124,118 - 162,1kg,N/A
2024-06-21,Gujarat,Mango Raw,40,46 - 51,48 - 66,1kg,N/A
2024-06-21,Gujarat,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-21,Gujarat,Mushroom,88,101 - 112,106 - 145,1kg,N/A
2024-06-21,Gujarat,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-21,Gujarat,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-21,Gujarat,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-21,Gujarat,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-21,Gujarat,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-21,Gujarat,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,N/A
2024-06-21,Gujarat,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-21,Gujarat,Sorrel Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-21,Gujarat,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-21,Gujarat,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Gujarat,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Gujarat,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-22,Gujarat,Tomato,46,53 - 58,55 - 76,1kg,N/A
2024-06-22,Gujarat,Green Chilli,64,74 - 81,77 - 106,1kg,N/A
2024-06-22,Gujarat,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-06-22,Gujarat,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-22,Gujarat,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-22,Gujarat,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-22,Gujarat,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-22,Gujarat,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-06-22,Gujarat,Baby Corn,49,56 - 62,59 - 81,1kg,N/A
2024-06-22,Gujarat,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-22,Gujarat,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-22,Gujarat,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-22,Gujarat,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-22,Gujarat,Butter Beans,54,62 - 69,65 - 89,1kg,N/A
2024-06-22,Gujarat,Broad Beans,63,72 - 80,76 - 104,1kg,N/A
2024-06-22,Gujarat,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-22,Gujarat,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-22,Gujarat,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,Gujarat,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-22,Gujarat,Coconut,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Gujarat,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-22,Gujarat,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-22,Gujarat,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-22,Gujarat,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-22,Gujarat,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,Gujarat,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,Gujarat,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-22,Gujarat,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-22,Gujarat,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-22,Gujarat,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-22,Gujarat,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-22,Gujarat,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-22,Gujarat,French Beans,114,131 - 145,137 - 188,1kg,N/A
2024-06-22,Gujarat,Garlic,245,282 - 311,294 - 404,1kg,N/A
2024-06-22,Gujarat,Ginger,133,153 - 169,160 - 219,1kg,N/A
2024-06-22,Gujarat,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-06-22,Gujarat,Green Peas,50,58 - 64,60 - 83,1kg,N/A
2024-06-22,Gujarat,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-22,Gujarat,Lemon (Lime),98,113 - 124,118 - 162,1kg,N/A
2024-06-22,Gujarat,Mango Raw,40,46 - 51,48 - 66,1kg,N/A
2024-06-22,Gujarat,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-22,Gujarat,Mushroom,88,101 - 112,106 - 145,1kg,N/A
2024-06-22,Gujarat,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-22,Gujarat,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-22,Gujarat,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-22,Gujarat,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-22,Gujarat,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-22,Gujarat,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,N/A
2024-06-22,Gujarat,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-22,Gujarat,Sorrel Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-22,Gujarat,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-22,Gujarat,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Gujarat,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Gujarat,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-23,Gujarat,Tomato,46,53 - 58,55 - 76,1kg,N/A
2024-06-23,Gujarat,Green Chilli,64,74 - 81,77 - 106,1kg,N/A
2024-06-23,Gujarat,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-06-23,Gujarat,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-23,Gujarat,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-23,Gujarat,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-23,Gujarat,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-23,Gujarat,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-06-23,Gujarat,Baby Corn,49,56 - 62,59 - 81,1kg,N/A
2024-06-23,Gujarat,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-23,Gujarat,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-23,Gujarat,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-23,Gujarat,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-23,Gujarat,Butter Beans,54,62 - 69,65 - 89,1kg,N/A
2024-06-23,Gujarat,Broad Beans,63,72 - 80,76 - 104,1kg,N/A
2024-06-23,Gujarat,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-23,Gujarat,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-23,Gujarat,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,Gujarat,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-23,Gujarat,Coconut,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Gujarat,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-23,Gujarat,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-23,Gujarat,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-23,Gujarat,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-23,Gujarat,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,Gujarat,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,Gujarat,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-23,Gujarat,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-23,Gujarat,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-23,Gujarat,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-23,Gujarat,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-23,Gujarat,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-23,Gujarat,French Beans,114,131 - 145,137 - 188,1kg,N/A
2024-06-23,Gujarat,Garlic,245,282 - 311,294 - 404,1kg,N/A
2024-06-23,Gujarat,Ginger,133,153 - 169,160 - 219,1kg,N/A
2024-06-23,Gujarat,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-06-23,Gujarat,Green Peas,50,58 - 64,60 - 83,1kg,N/A
2024-06-23,Gujarat,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-23,Gujarat,Lemon (Lime),98,113 - 124,118 - 162,1kg,N/A
2024-06-23,Gujarat,Mango Raw,40,46 - 51,48 - 66,1kg,N/A
2024-06-23,Gujarat,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-23,Gujarat,Mushroom,88,101 - 112,106 - 145,1kg,N/A
2024-06-23,Gujarat,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-23,Gujarat,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-23,Gujarat,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-23,Gujarat,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-23,Gujarat,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-23,Gujarat,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,N/A
2024-06-23,Gujarat,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-23,Gujarat,Sorrel Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-23,Gujarat,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-23,Gujarat,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Gujarat,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Gujarat,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-24,Gujarat,Tomato,46,53 - 58,55 - 76,1kg,N/A
2024-06-24,Gujarat,Green Chilli,64,74 - 81,77 - 106,1kg,N/A
2024-06-24,Gujarat,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-06-24,Gujarat,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-24,Gujarat,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-24,Gujarat,Amaranth Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-24,Gujarat,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-24,Gujarat,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-06-24,Gujarat,Baby Corn,49,56 - 62,59 - 81,1kg,N/A
2024-06-24,Gujarat,Banana Flower,18,21 - 23,22 - 30,1kg,N/A
2024-06-24,Gujarat,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-24,Gujarat,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-24,Gujarat,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-24,Gujarat,Butter Beans,54,62 - 69,65 - 89,1kg,N/A
2024-06-24,Gujarat,Broad Beans,63,72 - 80,76 - 104,1kg,N/A
2024-06-24,Gujarat,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-24,Gujarat,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-24,Gujarat,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,Gujarat,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-24,Gujarat,Coconut,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Gujarat,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-24,Gujarat,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-24,Gujarat,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-24,Gujarat,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-24,Gujarat,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,Gujarat,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,Gujarat,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-24,Gujarat,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-24,Gujarat,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-24,Gujarat,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-24,Gujarat,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-24,Gujarat,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-24,Gujarat,French Beans,114,131 - 145,137 - 188,1kg,N/A
2024-06-24,Gujarat,Garlic,245,282 - 311,294 - 404,1kg,N/A
2024-06-24,Gujarat,Ginger,133,153 - 169,160 - 219,1kg,N/A
2024-06-24,Gujarat,Onion Green,46,53 - 58,55 - 76,1kg,N/A
2024-06-24,Gujarat,Green Peas,50,58 - 64,60 - 83,1kg,N/A
2024-06-24,Gujarat,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-24,Gujarat,Lemon (Lime),98,113 - 124,118 - 162,1kg,N/A
2024-06-24,Gujarat,Mango Raw,40,46 - 51,48 - 66,1kg,N/A
2024-06-24,Gujarat,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-24,Gujarat,Mushroom,88,101 - 112,106 - 145,1kg,N/A
2024-06-24,Gujarat,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-24,Gujarat,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-24,Gujarat,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-24,Gujarat,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-24,Gujarat,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-24,Gujarat,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,N/A
2024-06-24,Gujarat,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-24,Gujarat,Sorrel Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-24,Gujarat,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-24,Gujarat,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,Gujarat,Onion Big,42,48 - 53,50 - 69,1kg,N/A
2024-06-25,Gujarat,Onion Small,61,70 - 77,73 - 101,1kg,N/A
2024-06-25,Gujarat,Tomato,51,59 - 65,61 - 84,1kg,N/A
2024-06-25,Gujarat,Green Chilli,64,74 - 81,77 - 106,1kg,N/A
2024-06-25,Gujarat,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-06-25,Gujarat,Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,Gujarat,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-25,Gujarat,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,Gujarat,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-25,Gujarat,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-06-25,Gujarat,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-06-25,Gujarat,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-06-25,Gujarat,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-25,Gujarat,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-25,Gujarat,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-25,Gujarat,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-25,Gujarat,Broad Beans,65,75 - 83,78 - 107,1kg,N/A
2024-06-25,Gujarat,Cabbage,31,36 - 39,37 - 51,1kg,N/A
2024-06-25,Gujarat,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-25,Gujarat,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-25,Gujarat,Cluster beans,43,49 - 55,52 - 71,1kg,N/A
2024-06-25,Gujarat,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-25,Gujarat,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,Gujarat,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-25,Gujarat,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-25,Gujarat,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-25,Gujarat,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-25,Gujarat,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-06-25,Gujarat,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-25,Gujarat,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-25,Gujarat,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-25,Gujarat,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-25,Gujarat,Elephant Yam,40,46 - 51,48 - 66,1kg,N/A
2024-06-25,Gujarat,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,Gujarat,French Beans,109,125 - 138,131 - 180,1kg,N/A
2024-06-25,Gujarat,Garlic,234,269 - 297,281 - 386,1kg,N/A
2024-06-25,Gujarat,Ginger,129,148 - 164,155 - 213,1kg,N/A
2024-06-25,Gujarat,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-06-25,Gujarat,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-06-25,Gujarat,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-06-25,Gujarat,Lemon (Lime),109,125 - 138,131 - 180,1kg,N/A
2024-06-25,Gujarat,Mango Raw,39,45 - 50,47 - 64,1kg,N/A
2024-06-25,Gujarat,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-25,Gujarat,Mushroom,76,87 - 97,91 - 125,1kg,N/A
2024-06-25,Gujarat,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-25,Gujarat,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-25,Gujarat,Pumpkin,17,20 - 22,20 - 28,1kg,N/A
2024-06-25,Gujarat,Radish,38,44 - 48,46 - 63,1kg,N/A
2024-06-25,Gujarat,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-25,Gujarat,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-06-25,Gujarat,Snake Gourd,39,45 - 50,47 - 64,1kg,N/A
2024-06-25,Gujarat,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,Gujarat,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-25,Gujarat,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-26,Gujarat,Onion Big,42,48 - 53,50 - 69,1kg,N/A
2024-06-26,Gujarat,Onion Small,61,70 - 77,73 - 101,1kg,N/A
2024-06-26,Gujarat,Tomato,51,59 - 65,61 - 84,1kg,N/A
2024-06-26,Gujarat,Green Chilli,64,74 - 81,77 - 106,1kg,N/A
2024-06-26,Gujarat,Beetroot,38,44 - 48,46 - 63,1kg,N/A
2024-06-26,Gujarat,Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,Gujarat,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-26,Gujarat,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,Gujarat,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-26,Gujarat,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-06-26,Gujarat,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-06-26,Gujarat,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-06-26,Gujarat,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-26,Gujarat,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-26,Gujarat,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-26,Gujarat,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-26,Gujarat,Broad Beans,65,75 - 83,78 - 107,1kg,N/A
2024-06-26,Gujarat,Cabbage,31,36 - 39,37 - 51,1kg,N/A
2024-06-26,Gujarat,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-26,Gujarat,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-26,Gujarat,Cluster beans,43,49 - 55,52 - 71,1kg,N/A
2024-06-26,Gujarat,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-26,Gujarat,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,Gujarat,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-26,Gujarat,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-26,Gujarat,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-26,Gujarat,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-26,Gujarat,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-06-26,Gujarat,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-26,Gujarat,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-26,Gujarat,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-26,Gujarat,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-26,Gujarat,Elephant Yam,40,46 - 51,48 - 66,1kg,N/A
2024-06-26,Gujarat,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,Gujarat,French Beans,109,125 - 138,131 - 180,1kg,N/A
2024-06-26,Gujarat,Garlic,234,269 - 297,281 - 386,1kg,N/A
2024-06-26,Gujarat,Ginger,129,148 - 164,155 - 213,1kg,N/A
2024-06-26,Gujarat,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-06-26,Gujarat,Green Peas,48,55 - 61,58 - 79,1kg,N/A
2024-06-26,Gujarat,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-06-26,Gujarat,Lemon (Lime),109,125 - 138,131 - 180,1kg,N/A
2024-06-26,Gujarat,Mango Raw,39,45 - 50,47 - 64,1kg,N/A
2024-06-26,Gujarat,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-26,Gujarat,Mushroom,76,87 - 97,91 - 125,1kg,N/A
2024-06-26,Gujarat,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-26,Gujarat,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-26,Gujarat,Pumpkin,17,20 - 22,20 - 28,1kg,N/A
2024-06-26,Gujarat,Radish,38,44 - 48,46 - 63,1kg,N/A
2024-06-26,Gujarat,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-26,Gujarat,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-06-26,Gujarat,Snake Gourd,39,45 - 50,47 - 64,1kg,N/A
2024-06-26,Gujarat,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,Gujarat,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-26,Gujarat,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-27,Gujarat,Onion Big,47,54 - 60,56 - 78,1kg,N/A
2024-06-27,Gujarat,Onion Small,58,67 - 74,70 - 96,1kg,N/A
2024-06-27,Gujarat,Tomato,46,53 - 58,55 - 76,1kg,N/A
2024-06-27,Gujarat,Green Chilli,63,72 - 80,76 - 104,1kg,N/A
2024-06-27,Gujarat,Beetroot,44,51 - 56,53 - 73,1kg,N/A
2024-06-27,Gujarat,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-27,Gujarat,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-27,Gujarat,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-27,Gujarat,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-27,Gujarat,Ash gourd,17,20 - 22,20 - 28,1kg,N/A
2024-06-27,Gujarat,Baby Corn,52,60 - 66,62 - 86,1kg,N/A
2024-06-27,Gujarat,Banana Flower,14,16 - 18,17 - 23,1kg,N/A
2024-06-27,Gujarat,Capsicum,45,52 - 57,54 - 74,1kg,N/A
2024-06-27,Gujarat,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-27,Gujarat,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-27,Gujarat,Butter Beans,54,62 - 69,65 - 89,1kg,N/A
2024-06-27,Gujarat,Broad Beans,74,85 - 94,89 - 122,1kg,N/A
2024-06-27,Gujarat,Cabbage,28,32 - 36,34 - 46,1kg,N/A
2024-06-27,Gujarat,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-06-27,Gujarat,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-27,Gujarat,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-27,Gujarat,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-27,Gujarat,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-27,Gujarat,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-27,Gujarat,Coriander Leaves,9,10 - 11,11 - 15,1kg,N/A
2024-06-27,Gujarat,Corn,32,37 - 41,38 - 53,1kg,N/A
2024-06-27,Gujarat,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-27,Gujarat,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-06-27,Gujarat,Dill Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-27,Gujarat,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-27,Gujarat,Brinjal,33,38 - 42,40 - 54,1kg,N/A
2024-06-27,Gujarat,Brinjal (Big),36,41 - 46,43 - 59,1kg,N/A
2024-06-27,Gujarat,Elephant Yam,36,41 - 46,43 - 59,1kg,N/A
2024-06-27,Gujarat,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-27,Gujarat,French Beans,107,123 - 136,128 - 177,1kg,N/A
2024-06-27,Gujarat,Garlic,220,253 - 279,264 - 363,1kg,N/A
2024-06-27,Gujarat,Ginger,126,145 - 160,151 - 208,1kg,N/A
2024-06-27,Gujarat,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-06-27,Gujarat,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-27,Gujarat,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-06-27,Gujarat,Lemon (Lime),110,127 - 140,132 - 182,1kg,N/A
2024-06-27,Gujarat,Mango Raw,37,43 - 47,44 - 61,1kg,N/A
2024-06-27,Gujarat,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-27,Gujarat,Mushroom,88,101 - 112,106 - 145,1kg,N/A
2024-06-27,Gujarat,Mustard Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-27,Gujarat,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
